1-·ÉÐÐÊ±¼ät		2-acc_x		3-acc_y		4-acc_z		5-gyro_x		6-gyro_y		7-gyro_z		
53.780000000		0.001465586		-0.001695472		0.002609243		0.000028199		0.000007733		0.000016870		
53.790000000		0.001468779		-0.001733848		0.002455619		0.000027984		0.000006760		0.000015750		
53.800000000		0.001526104		-0.001485105		0.002518160		0.000027870		0.000007188		0.000016658		
53.810000000		0.001292286		-0.001602354		0.002404055		0.000028586		0.000007123		0.000016681		
53.820000000		0.001371422		-0.001629359		0.002329364		0.000028332		0.000006668		0.000016004		
53.830000000		0.001409350		-0.001457876		0.002366335		0.000027588		0.000007688		0.000015619		
53.840000000		0.001301122		-0.001622077		0.002350719		0.000029405		0.000007367		0.000016839		
53.850000000		0.001310775		-0.001843039		0.002347142		0.000028099		0.000006552		0.000016430		
53.860000000		0.001273281		-0.001791022		0.002408695		0.000027977		0.000006407		0.000017290		
53.870000000		0.001155966		-0.001566781		0.002283465		0.000028150		0.000007173		0.000016026		
53.880000000		0.001377666		-0.001377634		0.002422119		0.000028460		0.000007211		0.000016682		
53.890000000		0.001524254		-0.001466472		0.002434288		0.000028362		0.000007051		0.000016768		
53.900000000		0.001298504		-0.001733671		0.002292851		0.000028870		0.000007196		0.000016091		
53.910000000		0.001408156		-0.001522467		0.002375447		0.000029044		0.000006870		0.000016429		
53.920000000		0.001381601		-0.001365557		0.002320938		0.000028581		0.000006348		0.000016546		
53.930000000		0.001557941		-0.001548302		0.002228437		0.000028632		0.000006318		0.000016750		
53.940000000		0.001350143		-0.001659607		0.002318549		0.000029309		0.000006970		0.000016936		
53.950000000		0.001496712		-0.001561829		0.002438725		0.000027864		0.000006254		0.000017029		
53.960000000		0.001284447		-0.001560035		0.002542255		0.000028355		0.000006734		0.000016038		
53.970000000		0.001580894		-0.001395509		0.002525020		0.000028518		0.000006784		0.000016846		
53.980000000		0.001368288		-0.001595113		0.002440470		0.000028976		0.000006285		0.000016374		
53.990000000		0.001509723		-0.001611770		0.002478595		0.000027119		0.000007138		0.000017124		
54.000000000		0.001428126		-0.001540060		0.002363986		0.000028878		0.000006690		0.000017314		
54.010000000		0.001497586		-0.001467528		0.002251233		0.000027374		0.000005899		0.000017449		
54.020000000		0.001498029		-0.001634854		0.002408856		0.000028108		0.000007101		0.000017089		
54.030000000		0.001483102		-0.001628774		0.002455806		0.000028302		0.000006301		0.000016747		
54.040000000		0.001395509		-0.001736392		0.002504364		0.000029102		0.000006286		0.000016372		
54.050000000		0.001418595		-0.001643086		0.002519203		0.000027750		0.000006954		0.000016798		
54.060000000		0.001470605		-0.001594013		0.002437257		0.000027983		0.000005886		0.000017304		
54.070000000		0.001434407		-0.001639764		0.002465153		0.000028587		0.000005974		0.000017749		
54.080000000		0.001403601		-0.001599536		0.002573312		0.000028584		0.000005665		0.000018484		
54.090000000		0.001256586		-0.001399134		0.002620084		0.000027160		0.000006842		0.000017995		
54.100000000		0.001218753		-0.001615998		0.002519384		0.000028727		0.000005299		0.000017629		
54.110000000		0.001128005		-0.001369149		0.002400462		0.000028041		0.000005624		0.000016981		
54.120000000		0.001336681		-0.001510674		0.002472594		0.000027866		0.000005587		0.000017577		
54.130000000		0.001195237		-0.001451435		0.002398843		0.000027815		0.000006007		0.000018528		
54.140000000		0.001305334		-0.001384155		0.002585260		0.000028013		0.000006144		0.000018335		
54.150000000		0.001073782		-0.001329186		0.002528852		0.000027882		0.000005711		0.000018028		
54.160000000		0.001066734		-0.001519874		0.002640391		0.000027488		0.000006015		0.000018108		
54.170000000		0.001197963		-0.001562962		0.002328842		0.000028171		0.000006071		0.000018097		
54.180000000		0.001229602		-0.001275610		0.002511620		0.000027995		0.000005464		0.000017496		
54.190000000		0.001107831		-0.001364882		0.002505291		0.000028131		0.000006807		0.000017919		
54.200000000		0.001160063		-0.001428024		0.002471917		0.000027790		0.000006561		0.000019041		
54.210000000		0.001022714		-0.001285376		0.002725609		0.000027813		0.000006319		0.000018037		
54.220000000		0.001369255		-0.001273660		0.002632682		0.000027214		0.000007034		0.000018843		
54.230000000		0.001286536		-0.001363920		0.002578470		0.000027319		0.000005491		0.000018138		
54.240000000		0.001294778		-0.001327559		0.002456058		0.000027811		0.000005537		0.000018822		
54.250000000		0.001336083		-0.001490585		0.002689874		0.000027934		0.000007131		0.000018502		
54.260000000		0.001195509		-0.001445282		0.002691157		0.000027166		0.000005562		0.000018694		
54.270000000		0.001311822		-0.001409269		0.002467845		0.000027306		0.000006698		0.000017928		
54.280000000		0.001226389		-0.001449933		0.002626118		0.000026426		0.000006298		0.000018540		
54.290000000		0.001115101		-0.001131951		0.002567801		0.000027415		0.000006320		0.000017419		
54.300000000		0.001130595		-0.001501440		0.002485209		0.000027778		0.000005073		0.000019261		
54.310000000		0.001231760		-0.001264742		0.002584022		0.000027768		0.000005296		0.000018613		
54.320000000		0.001194163		-0.001512394		0.002564268		0.000027970		0.000007368		0.000019119		
54.330000000		0.001273440		-0.001299829		0.002481006		0.000027583		0.000005830		0.000018229		
54.340000000		0.001353238		-0.001515742		0.002480564		0.000027933		0.000006612		0.000017671		
54.350000000		0.001262688		-0.001528004		0.002724520		0.000027653		0.000005939		0.000017940		
54.360000000		0.001474368		-0.001336903		0.002626162		0.000026742		0.000005267		0.000017140		
54.370000000		0.001505108		-0.001262637		0.002556016		0.000026940		0.000005667		0.000017420		
54.380000000		0.001303537		-0.001175241		0.002731349		0.000026519		0.000006305		0.000017853		
54.390000000		0.001384420		-0.001181292		0.002755318		0.000026750		0.000005192		0.000017766		
54.400000000		0.001450650		-0.001373770		0.002606698		0.000026610		0.000006228		0.000017626		
54.410000000		0.001518748		-0.001388201		0.002711825		0.000026234		0.000006255		0.000017562		
54.420000000		0.001564862		-0.001295454		0.002612791		0.000026658		0.000005609		0.000018839		
54.430000000		0.001343485		-0.001082546		0.002640250		0.000026250		0.000006642		0.000019360		
54.440000000		0.001433161		-0.001326235		0.002768693		0.000027049		0.000006734		0.000017785		
54.450000000		0.001425932		-0.001312101		0.002879600		0.000026423		0.000006426		0.000018268		
54.460000000		0.001456228		-0.001341432		0.002752019		0.000027644		0.000006338		0.000018673		
54.470000000		0.001381411		-0.001382844		0.002543459		0.000025560		0.000006348		0.000017936		
54.480000000		0.001450845		-0.001263743		0.002903484		0.000026533		0.000005588		0.000017972		
54.490000000		0.001460390		-0.001272325		0.002757992		0.000027260		0.000005319		0.000017233		
54.500000000		0.001501778		-0.001220825		0.002524208		0.000025939		0.000005371		0.000017648		
54.510000000		0.001525745		-0.001370698		0.002703899		0.000025639		0.000005664		0.000017599		
54.520000000		0.001453129		-0.001411971		0.002705864		0.000026143		0.000005764		0.000018511		
54.530000000		0.001398667		-0.001215066		0.002582328		0.000025795		0.000005084		0.000018382		
54.540000000		0.001402724		-0.001387327		0.002785880		0.000026676		0.000006075		0.000017315		
54.550000000		0.001342662		-0.001305088		0.002591952		0.000026546		0.000005849		0.000019232		
54.560000000		0.001407392		-0.001347932		0.002777599		0.000025613		0.000006405		0.000017708		
54.570000000		0.001347715		-0.001296058		0.002951260		0.000024769		0.000006881		0.000018332		
54.580000000		0.001702012		-0.001228867		0.002894460		0.000025468		0.000006448		0.000018270		
54.590000000		0.001241789		-0.001211732		0.002916954		0.000025361		0.000005823		0.000017927		
54.600000000		0.001368785		-0.001205003		0.002735897		0.000024424		0.000006305		0.000019011		
54.610000000		0.001378160		-0.001455008		0.002739903		0.000024882		0.000005841		0.000017407		
54.620000000		0.001158705		-0.001361312		0.003055985		0.000024871		0.000006126		0.000018357		
54.630000000		0.001545053		-0.001315433		0.002744374		0.000024767		0.000006434		0.000017601		
54.640000000		0.001201814		-0.001307847		0.002832846		0.000024983		0.000006270		0.000018345		
54.650000000		0.001282042		-0.001455470		0.002798848		0.000024856		0.000005449		0.000018087		
54.660000000		0.001343249		-0.001347280		0.002612601		0.000024236		0.000005765		0.000017865		
54.670000000		0.001076409		-0.001549728		0.002735057		0.000024949		0.000005945		0.000018464		
54.680000000		0.001264285		-0.001308315		0.002897545		0.000025380		0.000005977		0.000017388		
54.690000000		0.001421432		-0.001471439		0.002673959		0.000024329		0.000006348		0.000018469		
54.700000000		0.001132606		-0.001649378		0.002568304		0.000024260		0.000006481		0.000017730		
54.710000000		0.001102438		-0.001283040		0.002760208		0.000024320		0.000005783		0.000017989		
54.720000000		0.001177038		-0.001251662		0.002664697		0.000023964		0.000006064		0.000018515		
54.730000000		0.001293272		-0.001579645		0.002616956		0.000024620		0.000006775		0.000018069		
54.740000000		0.001152855		-0.001566764		0.002534901		0.000024497		0.000006178		0.000017658		
54.750000000		0.001304233		-0.001275593		0.002621388		0.000024960		0.000006551		0.000018355		
54.760000000		0.001225851		-0.001342924		0.002448399		0.000024968		0.000006750		0.000018420		
54.770000000		0.001385543		-0.001563516		0.002606897		0.000024307		0.000007576		0.000017446		
54.780000000		0.001282733		-0.001713218		0.002638759		0.000025189		0.000006671		0.000017962		
54.790000000		0.001296488		-0.001461472		0.002678799		0.000024860		0.000007082		0.000018542		
54.800000000		0.001138074		-0.001465111		0.002682959		0.000025185		0.000007795		0.000017490		
54.810000000		0.001146658		-0.001454931		0.002575731		0.000025020		0.000007254		0.000017868		
54.820000000		0.001350660		-0.001475720		0.002494377		0.000025041		0.000007219		0.000018094		
54.830000000		0.001350107		-0.001408103		0.002599432		0.000025258		0.000008054		0.000017223		
54.840000000		0.001141136		-0.001492099		0.002652910		0.000023637		0.000007607		0.000016610		
54.850000000		0.001139358		-0.001660763		0.002498095		0.000023731		0.000007382		0.000017768		
54.860000000		0.001305149		-0.001398026		0.002508709		0.000024616		0.000007069		0.000017697		
54.870000000		0.001051987		-0.001328130		0.002489040		0.000024703		0.000007982		0.000017763		
54.880000000		0.001467818		-0.001663023		0.002434697		0.000024392		0.000007363		0.000018335		
54.890000000		0.001322898		-0.001550165		0.002499063		0.000022749		0.000007833		0.000018007		
54.900000000		0.001402875		-0.001599081		0.002568833		0.000024920		0.000008284		0.000017948		
54.910000000		0.001661888		-0.001515864		0.002294134		0.000025142		0.000007364		0.000018220		
54.920000000		0.001371662		-0.001551983		0.002419965		0.000024390		0.000007277		0.000018595		
54.930000000		0.001468448		-0.001530733		0.002492629		0.000023737		0.000007620		0.000017639		
54.940000000		0.001428517		-0.001507008		0.002415886		0.000024269		0.000006445		0.000018710		
54.950000000		0.001384393		-0.001350146		0.002381685		0.000025421		0.000008552		0.000018126		
54.960000000		0.001496901		-0.001555375		0.002428086		0.000024263		0.000008702		0.000017052		
54.970000000		0.001391603		-0.001494026		0.002374088		0.000024482		0.000008439		0.000017706		
54.980000000		0.001382778		-0.001459821		0.002456755		0.000024905		0.000007514		0.000018714		
54.990000000		0.001401337		-0.001354069		0.002424404		0.000025700		0.000008364		0.000017751		
55.000000000		0.001371442		-0.001488513		0.002422611		0.000025530		0.000008351		0.000017779		
55.010000000		0.001367126		-0.001463560		0.002604754		0.000024912		0.000008852		0.000018137		
55.020000000		0.001425300		-0.001346450		0.002286845		0.000024906		0.000007962		0.000016682		
55.030000000		0.001609833		-0.001557028		0.002414057		0.000025723		0.000007829		0.000017294		
55.040000000		0.001336566		-0.001478905		0.002309312		0.000025189		0.000008193		0.000017162		
55.050000000		0.001498263		-0.001324671		0.002442852		0.000024644		0.000008152		0.000017760		
55.060000000		0.001523467		-0.001490632		0.002316356		0.000023454		0.000009889		0.000016621		
55.070000000		0.001305384		-0.001473061		0.002123587		0.000024823		0.000008629		0.000017584		
55.080000000		0.001448189		-0.001324259		0.002402556		0.000025382		0.000008301		0.000016748		
55.090000000		0.001406430		-0.001445080		0.002155823		0.000024262		0.000008081		0.000017041		
55.100000000		0.001213786		-0.001360597		0.001915445		0.000024541		0.000007704		0.000016524		
55.110000000		0.001149601		-0.001358478		0.002057417		0.000024551		0.000007662		0.000016683		
55.120000000		0.001225674		-0.001454004		0.002242883		0.000024568		0.000007925		0.000016431		
55.130000000		0.001189077		-0.001395058		0.002254349		0.000025513		0.000008822		0.000016181		
55.140000000		0.001204441		-0.001458619		0.001987558		0.000025166		0.000007355		0.000015325		
55.150000000		0.001347318		-0.001336087		0.002056778		0.000025149		0.000007737		0.000014908		
55.160000000		0.001096786		-0.001404811		0.002134484		0.000024616		0.000007881		0.000016014		
55.170000000		0.001009899		-0.001479821		0.002238306		0.000023359		0.000008614		0.000015682		
55.180000000		0.001118835		-0.001452759		0.002097084		0.000025067		0.000009062		0.000016840		
55.190000000		0.001291584		-0.001336806		0.002092340		0.000024852		0.000008464		0.000015983		
55.200000000		0.001062053		-0.001539958		0.002143660		0.000024590		0.000009152		0.000015769		
55.210000000		0.001081661		-0.001550014		0.001921659		0.000024732		0.000008858		0.000014859		
55.220000000		0.000939798		-0.001448611		0.002253079		0.000024427		0.000008887		0.000015383		
55.230000000		0.001084613		-0.001523955		0.002267192		0.000024198		0.000009409		0.000015773		
55.240000000		0.001142842		-0.001787034		0.002013745		0.000024576		0.000009199		0.000015692		
55.250000000		0.001200656		-0.001634667		0.001947349		0.000024549		0.000008336		0.000015311		
55.260000000		0.000965622		-0.001472830		0.002120676		0.000024524		0.000008935		0.000015702		
55.270000000		0.001176910		-0.001715768		0.001995385		0.000024585		0.000009391		0.000015385		
55.280000000		0.001022185		-0.001755296		0.002130348		0.000024895		0.000008766		0.000014325		
55.290000000		0.000883667		-0.001769915		0.002198646		0.000024979		0.000009261		0.000015915		
55.300000000		0.000824938		-0.001564363		0.002016450		0.000024281		0.000009487		0.000015316		
55.310000000		0.000904562		-0.001439903		0.002176362		0.000025157		0.000009502		0.000015566		
55.320000000		0.000710900		-0.001623628		0.002073375		0.000024238		0.000009521		0.000015466		
55.330000000		0.000900666		-0.001308665		0.002159354		0.000024592		0.000009259		0.000015465		
