1-飞行时间t		2-纬度L		3-经度λ		4-高度h		5-速度vx		6-速度vy		7-速度vz		8-滚转γ		9-偏航ψ		10-俯仰φ		
27.960000000		0.528880352		1.745329308		999.705164869		1199.956701286		-0.033317996		0.048389857		-0.000217842		0.000015459		-0.000190897		
27.970000000		0.528882241		1.745329308		999.704831689		1199.956676216		-0.033341453		0.048444731		-0.000217983		0.000015460		-0.000190957		
27.980000000		0.528884130		1.745329308		999.704498275		1199.956649967		-0.033363589		0.048497426		-0.000218123		0.000015449		-0.000191012		
27.990000000		0.528886019		1.745329308		999.704164639		1199.956624306		-0.033388341		0.048550609		-0.000218278		0.000015442		-0.000191064		
28.000000000		0.528887908		1.745329309		999.703830755		1199.956600218		-0.033412833		0.048604955		-0.000218424		0.000015430		-0.000191117		
28.010000000		0.528889797		1.745329309		999.703496627		1199.956577040		-0.033436138		0.048659422		-0.000218568		0.000015428		-0.000191169		
28.020000000		0.528891686		1.745329309		999.703162266		1199.956553917		-0.033461213		0.048714499		-0.000218715		0.000015424		-0.000191236		
28.030000000		0.528893575		1.745329309		999.702827654		1199.956530386		-0.033484956		0.048770536		-0.000218850		0.000015419		-0.000191287		
28.040000000		0.528895464		1.745329309		999.702492804		1199.956507263		-0.033511497		0.048823827		-0.000218987		0.000015412		-0.000191347		
28.050000000		0.528897352		1.745329309		999.702157689		1199.956483521		-0.033537575		0.048876149		-0.000219121		0.000015407		-0.000191403		
28.060000000		0.528899241		1.745329309		999.701822313		1199.956460276		-0.033563089		0.048928397		-0.000219269		0.000015412		-0.000191467		
28.070000000		0.528901130		1.745329309		999.701486682		1199.956437834		-0.033586992		0.048982488		-0.000219410		0.000015410		-0.000191528		
28.080000000		0.528903019		1.745329309		999.701150812		1199.956414773		-0.033611074		0.049036835		-0.000219556		0.000015404		-0.000191593		
28.090000000		0.528904908		1.745329309		999.700814702		1199.956392624		-0.033637742		0.049091055		-0.000219695		0.000015393		-0.000191648		
28.100000000		0.528906797		1.745329309		999.700478324		1199.956369332		-0.033663008		0.049145992		-0.000219830		0.000015388		-0.000191707		
28.110000000		0.528908686		1.745329310		999.700141694		1199.956346464		-0.033687174		0.049200695		-0.000219971		0.000015380		-0.000191753		
28.120000000		0.528910575		1.745329310		999.699804823		1199.956323498		-0.033712500		0.049257411		-0.000220114		0.000015366		-0.000191807		
28.130000000		0.528912464		1.745329310		999.699467698		1199.956299353		-0.033736753		0.049312935		-0.000220255		0.000015362		-0.000191859		
28.140000000		0.528914352		1.745329310		999.699130330		1199.956277522		-0.033762083		0.049367236		-0.000220405		0.000015358		-0.000191912		
28.150000000		0.528916241		1.745329310		999.698792709		1199.956255846		-0.033789008		0.049421392		-0.000220558		0.000015356		-0.000191967		
28.160000000		0.528918130		1.745329310		999.698454819		1199.956234694		-0.033815693		0.049477507		-0.000220724		0.000015352		-0.000192027		
28.170000000		0.528920019		1.745329310		999.698116662		1199.956211202		-0.033841704		0.049533137		-0.000220880		0.000015348		-0.000192087		
28.180000000		0.528921908		1.745329310		999.697778245		1199.956188049		-0.033867956		0.049588052		-0.000221029		0.000015340		-0.000192146		
28.190000000		0.528923797		1.745329310		999.697439566		1199.956163792		-0.033892381		0.049643491		-0.000221176		0.000015328		-0.000192204		
28.200000000		0.528925686		1.745329310		999.697100642		1199.956141259		-0.033916856		0.049698765		-0.000221319		0.000015325		-0.000192254		
28.210000000		0.528927575		1.745329310		999.696761473		1199.956118969		-0.033943064		0.049754894		-0.000221475		0.000015323		-0.000192300		
28.220000000		0.528929464		1.745329311		999.696422043		1199.956095104		-0.033967981		0.049809401		-0.000221626		0.000015313		-0.000192353		
28.230000000		0.528931352		1.745329311		999.696082363		1199.956074786		-0.033992853		0.049863531		-0.000221775		0.000015316		-0.000192405		
28.240000000		0.528933241		1.745329311		999.695742434		1199.956051593		-0.034019100		0.049917861		-0.000221924		0.000015314		-0.000192455		
28.250000000		0.528935130		1.745329311		999.695402243		1199.956028363		-0.034045646		0.049971672		-0.000222077		0.000015311		-0.000192510		
28.260000000		0.528937019		1.745329311		999.695061787		1199.956005059		-0.034072388		0.050028473		-0.000222222		0.000015300		-0.000192567		
28.270000000		0.528938908		1.745329311		999.694721063		1199.955980905		-0.034098200		0.050083722		-0.000222371		0.000015290		-0.000192619		
28.280000000		0.528940797		1.745329311		999.694380081		1199.955956044		-0.034125847		0.050138328		-0.000222507		0.000015292		-0.000192684		
28.290000000		0.528942686		1.745329311		999.694038822		1199.955933002		-0.034152077		0.050193616		-0.000222665		0.000015292		-0.000192734		
28.300000000		0.528944575		1.745329311		999.693697302		1199.955907209		-0.034178767		0.050249013		-0.000222820		0.000015284		-0.000192786		
28.310000000		0.528946464		1.745329311		999.693355514		1199.955881949		-0.034203580		0.050303502		-0.000222977		0.000015278		-0.000192839		
28.320000000		0.528948352		1.745329311		999.693013478		1199.955858242		-0.034228638		0.050358464		-0.000223138		0.000015283		-0.000192895		
28.330000000		0.528950241		1.745329312		999.692671192		1199.955834770		-0.034254312		0.050414192		-0.000223291		0.000015285		-0.000192955		
28.340000000		0.528952130		1.745329312		999.692328649		1199.955811409		-0.034280129		0.050470579		-0.000223458		0.000015282		-0.000193012		
28.350000000		0.528954019		1.745329312		999.691985847		1199.955785739		-0.034307295		0.050525265		-0.000223625		0.000015282		-0.000193068		
28.360000000		0.528955908		1.745329312		999.691642774		1199.955760111		-0.034335208		0.050582250		-0.000223790		0.000015281		-0.000193120		
28.370000000		0.528957797		1.745329312		999.691299422		1199.955735197		-0.034360762		0.050637439		-0.000223949		0.000015285		-0.000193177		
28.380000000		0.528959686		1.745329312		999.690955815		1199.955711773		-0.034387593		0.050694636		-0.000224104		0.000015288		-0.000193223		
28.390000000		0.528961575		1.745329312		999.690611939		1199.955686316		-0.034414132		0.050750974		-0.000224272		0.000015290		-0.000193277		
28.400000000		0.528963464		1.745329312		999.690267797		1199.955661233		-0.034441603		0.050805845		-0.000224433		0.000015298		-0.000193325		
28.410000000		0.528965353		1.745329312		999.689923381		1199.955636924		-0.034467938		0.050861139		-0.000224594		0.000015317		-0.000193383		
28.420000000		0.528967241		1.745329312		999.689578702		1199.955612936		-0.034494919		0.050915818		-0.000224757		0.000015331		-0.000193429		
28.430000000		0.528969130		1.745329312		999.689233753		1199.955588776		-0.034523038		0.050972022		-0.000224930		0.000015355		-0.000193479		
28.440000000		0.528971019		1.745329313		999.688888522		1199.955563991		-0.034550378		0.051026801		-0.000225089		0.000015367		-0.000193533		
28.450000000		0.528972908		1.745329313		999.688543019		1199.955537648		-0.034576707		0.051080705		-0.000225252		0.000015378		-0.000193585		
28.460000000		0.528974797		1.745329313		999.688197252		1199.955511979		-0.034604915		0.051137582		-0.000225424		0.000015385		-0.000193625		
28.470000000		0.528976686		1.745329313		999.687851202		1199.955485070		-0.034633253		0.051193024		-0.000225594		0.000015391		-0.000193671		
28.480000000		0.528978575		1.745329313		999.687504870		1199.955457711		-0.034657515		0.051248762		-0.000225766		0.000015401		-0.000193722		
28.490000000		0.528980464		1.745329313		999.687158295		1199.955431423		-0.034683097		0.051303217		-0.000225933		0.000015408		-0.000193758		
28.500000000		0.528982353		1.745329313		999.686811464		1199.955405037		-0.034709045		0.051358203		-0.000226101		0.000015418		-0.000193803		
28.510000000		0.528984241		1.745329313		999.686464373		1199.955377085		-0.034734567		0.051413589		-0.000226265		0.000015428		-0.000193845		
28.520000000		0.528986130		1.745329313		999.686117028		1199.955351430		-0.034758520		0.051469502		-0.000226435		0.000015444		-0.000193898		
28.530000000		0.528988019		1.745329313		999.685769443		1199.955325113		-0.034783769		0.051523887		-0.000226600		0.000015456		-0.000193951		
28.540000000		0.528989908		1.745329313		999.685421605		1199.955300134		-0.034809413		0.051577417		-0.000226759		0.000015458		-0.000194003		
28.550000000		0.528991797		1.745329314		999.685073511		1199.955272669		-0.034833479		0.051631768		-0.000226926		0.000015469		-0.000194056		
28.560000000		0.528993686		1.745329314		999.684725176		1199.955247217		-0.034860002		0.051684185		-0.000227095		0.000015489		-0.000194097		
28.570000000		0.528995575		1.745329314		999.684376576		1199.955221636		-0.034886173		0.051736764		-0.000227258		0.000015501		-0.000194135		
28.580000000		0.528997464		1.745329314		999.684027714		1199.955198985		-0.034912279		0.051791801		-0.000227417		0.000015517		-0.000194171		
28.590000000		0.528999353		1.745329314		999.683678591		1199.955174478		-0.034938800		0.051846375		-0.000227586		0.000015540		-0.000194214		
28.600000000		0.529001241		1.745329314		999.683329203		1199.955147194		-0.034963769		0.051900721		-0.000227744		0.000015555		-0.000194258		
28.610000000		0.529003130		1.745329314		999.682979566		1199.955120705		-0.034989877		0.051954777		-0.000227896		0.000015576		-0.000194290		
28.620000000		0.529005019		1.745329314		999.682629667		1199.955095528		-0.035017143		0.052008760		-0.000228051		0.000015596		-0.000194330		
28.630000000		0.529006908		1.745329314		999.682279495		1199.955069258		-0.035044260		0.052062869		-0.000228215		0.000015614		-0.000194355		
28.640000000		0.529008797		1.745329314		999.681929053		1199.955045521		-0.035072481		0.052115073		-0.000228383		0.000015635		-0.000194397		
28.650000000		0.529010686		1.745329315		999.681578328		1199.955018188		-0.035097702		0.052170711		-0.000228538		0.000015650		-0.000194425		
28.660000000		0.529012575		1.745329315		999.681227351		1199.954993056		-0.035124679		0.052224928		-0.000228704		0.000015681		-0.000194466		
28.670000000		0.529014464		1.745329315		999.680876104		1199.954967689		-0.035150280		0.052278364		-0.000228870		0.000015704		-0.000194514		
28.680000000		0.529016352		1.745329315		999.680524601		1199.954941981		-0.035176167		0.052331892		-0.000229030		0.000015727		-0.000194558		
28.690000000		0.529018241		1.745329315		999.680172840		1199.954916167		-0.035202056		0.052384654		-0.000229191		0.000015758		-0.000194597		
28.700000000		0.529020130		1.745329315		999.679820819		1199.954890748		-0.035228616		0.052438628		-0.000229356		0.000015792		-0.000194634		
28.710000000		0.529022019		1.745329315		999.679468533		1199.954865612		-0.035253325		0.052492755		-0.000229509		0.000015819		-0.000194670		
28.720000000		0.529023908		1.745329315		999.679116000		1199.954839857		-0.035278758		0.052547390		-0.000229666		0.000015841		-0.000194711		
28.730000000		0.529025797		1.745329315		999.678763212		1199.954814119		-0.035305006		0.052600549		-0.000229828		0.000015864		-0.000194750		
28.740000000		0.529027686		1.745329315		999.678410162		1199.954789240		-0.035328860		0.052654078		-0.000229991		0.000015886		-0.000194797		
28.750000000		0.529029575		1.745329315		999.678056874		1199.954766368		-0.035353863		0.052707556		-0.000230157		0.000015904		-0.000194846		
28.760000000		0.529031464		1.745329316		999.677703335		1199.954741097		-0.035380346		0.052759860		-0.000230316		0.000015920		-0.000194884		
28.770000000		0.529033352		1.745329316		999.677349531		1199.954716991		-0.035406387		0.052815051		-0.000230480		0.000015941		-0.000194929		
28.780000000		0.529035241		1.745329316		999.676995468		1199.954693372		-0.035432517		0.052867899		-0.000230645		0.000015965		-0.000194974		
28.790000000		0.529037130		1.745329316		999.676641142		1199.954669445		-0.035456394		0.052921247		-0.000230814		0.000015988		-0.000195021		
28.800000000		0.529039019		1.745329316		999.676286579		1199.954647096		-0.035481033		0.052975463		-0.000230976		0.000016005		-0.000195060		
28.810000000		0.529040908		1.745329316		999.675931768		1199.954623348		-0.035504500		0.053030691		-0.000231142		0.000016025		-0.000195111		
28.820000000		0.529042797		1.745329316		999.675576723		1199.954601365		-0.035529600		0.053084434		-0.000231304		0.000016048		-0.000195157		
28.830000000		0.529044686		1.745329316		999.675221427		1199.954575670		-0.035556864		0.053138228		-0.000231464		0.000016065		-0.000195216		
28.840000000		0.529046575		1.745329316		999.674865859		1199.954551462		-0.035582972		0.053191082		-0.000231637		0.000016093		-0.000195258		
28.850000000		0.529048464		1.745329316		999.674510029		1199.954529081		-0.035607360		0.053245300		-0.000231804		0.000016111		-0.000195302		
28.860000000		0.529050352		1.745329317		999.674153955		1199.954505145		-0.035631309		0.053297873		-0.000231963		0.000016132		-0.000195351		
28.870000000		0.529052241		1.745329317		999.673797642		1199.954479464		-0.035655689		0.053351241		-0.000232137		0.000016162		-0.000195387		
28.880000000		0.529054130		1.745329317		999.673441085		1199.954454321		-0.035678869		0.053405954		-0.000232301		0.000016185		-0.000195422		
28.890000000		0.529056019		1.745329317		999.673084297		1199.954428323		-0.035701653		0.053459148		-0.000232461		0.000016205		-0.000195465		
28.900000000		0.529057908		1.745329317		999.672727280		1199.954402509		-0.035722339		0.053512729		-0.000232617		0.000016230		-0.000195502		
28.910000000		0.529059797		1.745329317		999.672370057		1199.954376547		-0.035746444		0.053565913		-0.000232779		0.000016256		-0.000195533		
28.920000000		0.529061686		1.745329317		999.672012592		1199.954351831		-0.035769461		0.053621051		-0.000232953		0.000016285		-0.000195555		
28.930000000		0.529063575		1.745329317		999.671654898		1199.954327308		-0.035792602		0.053675026		-0.000233111		0.000016310		-0.000195589		
28.940000000		0.529065464		1.745329317		999.671296972		1199.954302151		-0.035815655		0.053728463		-0.000233278		0.000016333		-0.000195622		
28.950000000		0.529067352		1.745329317		999.670938815		1199.954277189		-0.035837036		0.053783013		-0.000233435		0.000016359		-0.000195660		
28.960000000		0.529069241		1.745329317		999.670580445		1199.954252238		-0.035858785		0.053836642		-0.000233600		0.000016398		-0.000195697		
28.970000000		0.529071130		1.745329318		999.670221857		1199.954225210		-0.035881211		0.053891660		-0.000233762		0.000016422		-0.000195733		
28.980000000		0.529073019		1.745329318		999.669863045		1199.954202484		-0.035903730		0.053946347		-0.000233919		0.000016453		-0.000195767		
28.990000000		0.529074908		1.745329318		999.669504007		1199.954177892		-0.035925833		0.054001323		-0.000234080		0.000016487		-0.000195808		
29.000000000		0.529076797		1.745329318		999.669144749		1199.954153624		-0.035947566		0.054054951		-0.000234240		0.000016499		-0.000195847		
29.010000000		0.529078686		1.745329318		999.668785273		1199.954129123		-0.035968646		0.054107473		-0.000234399		0.000016521		-0.000195893		
29.020000000		0.529080575		1.745329318		999.668425587		1199.954103337		-0.035989516		0.054163383		-0.000234549		0.000016548		-0.000195934		
29.030000000		0.529082464		1.745329318		999.668065692		1199.954078084		-0.036010658		0.054218766		-0.000234700		0.000016572		-0.000195984		
29.040000000		0.529084352		1.745329318		999.667705585		1199.954051440		-0.036033741		0.054273336		-0.000234837		0.000016597		-0.000196015		
29.050000000		0.529086241		1.745329318		999.667345248		1199.954025193		-0.036057698		0.054327812		-0.000234977		0.000016614		-0.000196051		
29.060000000		0.529088130		1.745329318		999.666984671		1199.953997731		-0.036078941		0.054380780		-0.000235126		0.000016636		-0.000196086		
29.070000000		0.529090019		1.745329319		999.666623881		1199.953972225		-0.036101440		0.054433009		-0.000235276		0.000016662		-0.000196134		
29.080000000		0.529091908		1.745329319		999.666262867		1199.953944692		-0.036123728		0.054482661		-0.000235421		0.000016683		-0.000196172		
29.090000000		0.529093797		1.745329319		999.665901630		1199.953916103		-0.036145243		0.054534884		-0.000235571		0.000016699		-0.000196209		
29.100000000		0.529095686		1.745329319		999.665540177		1199.953889494		-0.036168563		0.054587551		-0.000235733		0.000016724		-0.000196250		
29.110000000		0.529097575		1.745329319		999.665178492		1199.953862872		-0.036192538		0.054639923		-0.000235880		0.000016744		-0.000196282		
29.120000000		0.529099463		1.745329319		999.664816566		1199.953834402		-0.036215918		0.054691364		-0.000236029		0.000016770		-0.000196323		
29.130000000		0.529101352		1.745329319		999.664454407		1199.953805358		-0.036240603		0.054743952		-0.000236179		0.000016785		-0.000196365		
29.140000000		0.529103241		1.745329319		999.664092001		1199.953778711		-0.036266187		0.054797302		-0.000236335		0.000016810		-0.000196409		
29.150000000		0.529105130		1.745329319		999.663729339		1199.953750575		-0.036289423		0.054848781		-0.000236479		0.000016839		-0.000196452		
29.160000000		0.529107019		1.745329319		999.663366445		1199.953722041		-0.036312655		0.054903214		-0.000236630		0.000016869		-0.000196483		
29.170000000		0.529108908		1.745329320		999.663003318		1199.953692193		-0.036336361		0.054956594		-0.000236782		0.000016899		-0.000196523		
29.180000000		0.529110797		1.745329320		999.662639955		1199.953663747		-0.036360623		0.055009404		-0.000236928		0.000016927		-0.000196567		
29.190000000		0.529112686		1.745329320		999.662276349		1199.953633511		-0.036383208		0.055063153		-0.000237080		0.000016959		-0.000196616		
29.200000000		0.529114575		1.745329320		999.661912517		1199.953605967		-0.036406385		0.055115125		-0.000237235		0.000016980		-0.000196659		
29.210000000		0.529116463		1.745329320		999.661548453		1199.953576610		-0.036431221		0.055167706		-0.000237388		0.000017013		-0.000196714		
29.220000000		0.529118352		1.745329320		999.661184140		1199.953548775		-0.036452454		0.055219902		-0.000237537		0.000017045		-0.000196763		
29.230000000		0.529120241		1.745329320		999.660819616		1199.953520336		-0.036475074		0.055272594		-0.000237700		0.000017080		-0.000196811		
29.240000000		0.529122130		1.745329320		999.660454865		1199.953492286		-0.036497678		0.055325975		-0.000237854		0.000017108		-0.000196851		
29.250000000		0.529124019		1.745329320		999.660089888		1199.953463468		-0.036519932		0.055380191		-0.000238000		0.000017134		-0.000196899		
29.260000000		0.529125908		1.745329320		999.659724689		1199.953434339		-0.036542190		0.055431902		-0.000238156		0.000017168		-0.000196948		
29.270000000		0.529127797		1.745329321		999.659359267		1199.953405883		-0.036566081		0.055483074		-0.000238320		0.000017196		-0.000196993		
29.280000000		0.529129686		1.745329321		999.658993606		1199.953378817		-0.036587399		0.055534540		-0.000238477		0.000017223		-0.000197038		
29.290000000		0.529131574		1.745329321		999.658627732		1199.953350988		-0.036609861		0.055585870		-0.000238632		0.000017257		-0.000197084		
29.300000000		0.529133463		1.745329321		999.658261634		1199.953322882		-0.036633781		0.055640630		-0.000238778		0.000017289		-0.000197132		
29.310000000		0.529135352		1.745329321		999.657895296		1199.953294480		-0.036658513		0.055692947		-0.000238916		0.000017322		-0.000197180		
29.320000000		0.529137241		1.745329321		999.657528711		1199.953264834		-0.036682100		0.055744673		-0.000239071		0.000017363		-0.000197224		
29.330000000		0.529139130		1.745329321		999.657161890		1199.953236554		-0.036706264		0.055795763		-0.000239224		0.000017399		-0.000197272		
29.340000000		0.529141019		1.745329321		999.656794827		1199.953206184		-0.036730947		0.055848089		-0.000239383		0.000017438		-0.000197310		
29.350000000		0.529142908		1.745329321		999.656427518		1199.953177730		-0.036754614		0.055898924		-0.000239544		0.000017474		-0.000197357		
29.360000000		0.529144797		1.745329321		999.656059972		1199.953148578		-0.036779753		0.055949862		-0.000239699		0.000017519		-0.000197394		
29.370000000		0.529146686		1.745329322		999.655692174		1199.953121592		-0.036804720		0.056002234		-0.000239848		0.000017559		-0.000197430		
29.380000000		0.529148574		1.745329322		999.655324127		1199.953092905		-0.036827559		0.056056674		-0.000240008		0.000017594		-0.000197469		
29.390000000		0.529150463		1.745329322		999.654955851		1199.953062628		-0.036851834		0.056107101		-0.000240158		0.000017639		-0.000197509		
29.400000000		0.529152352		1.745329322		999.654587333		1199.953033326		-0.036878101		0.056157995		-0.000240310		0.000017679		-0.000197547		
29.410000000		0.529154241		1.745329322		999.654218552		1199.953001781		-0.036903412		0.056210047		-0.000240464		0.000017714		-0.000197589		
29.420000000		0.529156130		1.745329322		999.653849518		1199.952971054		-0.036927249		0.056261013		-0.000240622		0.000017746		-0.000197633		
29.430000000		0.529158019		1.745329322		999.653480245		1199.952939753		-0.036952016		0.056312655		-0.000240771		0.000017784		-0.000197667		
29.440000000		0.529159908		1.745329322		999.653110725		1199.952906322		-0.036976664		0.056364601		-0.000240923		0.000017821		-0.000197708		
29.450000000		0.529161797		1.745329322		999.652740958		1199.952872977		-0.037002209		0.056416978		-0.000241070		0.000017866		-0.000197741		
29.460000000		0.529163685		1.745329323		999.652370936		1199.952841437		-0.037024620		0.056470512		-0.000241229		0.000017899		-0.000197776		
29.470000000		0.529165574		1.745329323		999.652000690		1199.952807823		-0.037048423		0.056523796		-0.000241389		0.000017934		-0.000197818		
29.480000000		0.529167463		1.745329323		999.651630206		1199.952774274		-0.037074051		0.056574927		-0.000241544		0.000017970		-0.000197852		
29.490000000		0.529169352		1.745329323		999.651259465		1199.952741835		-0.037098144		0.056626699		-0.000241698		0.000018007		-0.000197887		
29.500000000		0.529171241		1.745329323		999.650888484		1199.952710259		-0.037119837		0.056679295		-0.000241849		0.000018044		-0.000197918		
29.510000000		0.529173130		1.745329323		999.650517286		1199.952679798		-0.037142073		0.056730452		-0.000242007		0.000018079		-0.000197949		
29.520000000		0.529175019		1.745329323		999.650145865		1199.952644984		-0.037164363		0.056783090		-0.000242168		0.000018105		-0.000197988		
29.530000000		0.529176908		1.745329323		999.649774221		1199.952612298		-0.037187759		0.056835985		-0.000242332		0.000018138		-0.000198022		
29.540000000		0.529178797		1.745329323		999.649402344		1199.952579267		-0.037212643		0.056886155		-0.000242483		0.000018177		-0.000198046		
29.550000000		0.529180685		1.745329323		999.649030217		1199.952546592		-0.037237752		0.056937497		-0.000242647		0.000018219		-0.000198078		
29.560000000		0.529182574		1.745329324		999.648657840		1199.952512740		-0.037260897		0.056991229		-0.000242806		0.000018261		-0.000198111		
29.570000000		0.529184463		1.745329324		999.648285231		1199.952478035		-0.037285812		0.057043049		-0.000242965		0.000018306		-0.000198141		
29.580000000		0.529186352		1.745329324		999.647912373		1199.952444255		-0.037310725		0.057096406		-0.000243117		0.000018349		-0.000198178		
29.590000000		0.529188241		1.745329324		999.647539265		1199.952410463		-0.037334583		0.057147876		-0.000243276		0.000018388		-0.000198208		
29.600000000		0.529190130		1.745329324		999.647165920		1199.952377466		-0.037359674		0.057199993		-0.000243431		0.000018423		-0.000198238		
29.610000000		0.529192019		1.745329324		999.646792323		1199.952342317		-0.037384334		0.057253954		-0.000243592		0.000018464		-0.000198276		
29.620000000		0.529193908		1.745329324		999.646418479		1199.952310315		-0.037407418		0.057304541		-0.000243751		0.000018504		-0.000198316		
29.630000000		0.529195796		1.745329324		999.646044405		1199.952277123		-0.037430080		0.057356207		-0.000243898		0.000018536		-0.000198343		
29.640000000		0.529197685		1.745329324		999.645670104		1199.952246469		-0.037453561		0.057408828		-0.000244044		0.000018564		-0.000198371		
29.650000000		0.529199574		1.745329324		999.645295569		1199.952212536		-0.037476729		0.057460291		-0.000244197		0.000018598		-0.000198403		
29.660000000		0.529201463		1.745329325		999.644920802		1199.952179194		-0.037500429		0.057513432		-0.000244347		0.000018635		-0.000198436		
29.670000000		0.529203352		1.745329325		999.644545797		1199.952147134		-0.037524679		0.057565369		-0.000244496		0.000018675		-0.000198467		
29.680000000		0.529205241		1.745329325		999.644170551		1199.952113962		-0.037548114		0.057617402		-0.000244633		0.000018713		-0.000198495		
29.690000000		0.529207130		1.745329325		999.643795069		1199.952080180		-0.037571776		0.057670533		-0.000244784		0.000018734		-0.000198526		
29.700000000		0.529209019		1.745329325		999.643419352		1199.952046522		-0.037595492		0.057722815		-0.000244929		0.000018764		-0.000198551		
29.710000000		0.529210908		1.745329325		999.643043397		1199.952011116		-0.037618060		0.057774394		-0.000245085		0.000018794		-0.000198583		
29.720000000		0.529212796		1.745329325		999.642667216		1199.951977137		-0.037640996		0.057826070		-0.000245238		0.000018824		-0.000198608		
29.730000000		0.529214685		1.745329325		999.642290806		1199.951944029		-0.037663606		0.057876591		-0.000245387		0.000018851		-0.000198639		
29.740000000		0.529216574		1.745329325		999.641914170		1199.951910455		-0.037685989		0.057929159		-0.000245534		0.000018883		-0.000198679		
29.750000000		0.529218463		1.745329326		999.641537310		1199.951877475		-0.037707307		0.057982250		-0.000245681		0.000018912		-0.000198715		
29.760000000		0.529220352		1.745329326		999.641160237		1199.951841880		-0.037729357		0.058034682		-0.000245829		0.000018945		-0.000198741		
29.770000000		0.529222241		1.745329326		999.640782944		1199.951808304		-0.037751180		0.058086247		-0.000245983		0.000018981		-0.000198775		
29.780000000		0.529224130		1.745329326		999.640405432		1199.951771216		-0.037773086		0.058139611		-0.000246136		0.000018995		-0.000198815		
29.790000000		0.529226019		1.745329326		999.640027701		1199.951738047		-0.037795010		0.058191390		-0.000246276		0.000019024		-0.000198854		
29.800000000		0.529227907		1.745329326		999.639649751		1199.951703645		-0.037816330		0.058243853		-0.000246427		0.000019046		-0.000198886		
29.810000000		0.529229796		1.745329326		999.639271587		1199.951668052		-0.037838130		0.058296706		-0.000246586		0.000019076		-0.000198908		
29.820000000		0.529231685		1.745329326		999.638893206		1199.951633441		-0.037859480		0.058349762		-0.000246735		0.000019106		-0.000198943		
29.830000000		0.529233574		1.745329326		999.638514611		1199.951597448		-0.037884326		0.058402538		-0.000246885		0.000019143		-0.000198980		
29.840000000		0.529235463		1.745329327		999.638135768		1199.951562355		-0.037906807		0.058455873		-0.000247028		0.000019176		-0.000199023		
29.850000000		0.529237352		1.745329327		999.637756700		1199.951526042		-0.037929363		0.058507645		-0.000247174		0.000019209		-0.000199059		
29.860000000		0.529239241		1.745329327		999.637377406		1199.951490596		-0.037952496		0.058561844		-0.000247318		0.000019229		-0.000199094		
29.870000000		0.529241130		1.745329327		999.636997881		1199.951454493		-0.037975199		0.058615898		-0.000247461		0.000019267		-0.000199134		
29.880000000		0.529243018		1.745329327		999.636618129		1199.951419804		-0.037998240		0.058669681		-0.000247605		0.000019307		-0.000199175		
29.890000000		0.529244907		1.745329327		999.636238147		1199.951386023		-0.038020910		0.058724507		-0.000247750		0.000019340		-0.000199221		
29.900000000		0.529246796		1.745329327		999.635857938		1199.951350899		-0.038043056		0.058776285		-0.000247904		0.000019371		-0.000199255		
29.910000000		0.529248685		1.745329327		999.635477507		1199.951314138		-0.038066658		0.058829259		-0.000248045		0.000019412		-0.000199292		
29.920000000		0.529250574		1.745329327		999.635096841		1199.951279488		-0.038089264		0.058884135		-0.000248200		0.000019443		-0.000199339		
29.930000000		0.529252463		1.745329327		999.634715948		1199.951244647		-0.038113333		0.058938908		-0.000248352		0.000019474		-0.000199370		
29.940000000		0.529254352		1.745329328		999.634334815		1199.951210039		-0.038135636		0.058993433		-0.000248491		0.000019507		-0.000199415		
29.950000000		0.529256241		1.745329328		999.633953459		1199.951173965		-0.038158713		0.059047387		-0.000248640		0.000019542		-0.000199454		
29.960000000		0.529258129		1.745329328		999.633571871		1199.951137338		-0.038181823		0.059097664		-0.000248789		0.000019571		-0.000199490		
29.970000000		0.529260018		1.745329328		999.633190053		1199.951100900		-0.038203692		0.059150886		-0.000248952		0.000019607		-0.000199529		
29.980000000		0.529261907		1.745329328		999.632808016		1199.951064980		-0.038226618		0.059203289		-0.000249098		0.000019639		-0.000199576		
29.990000000		0.529263796		1.745329328		999.632425750		1199.951028378		-0.038249193		0.059257552		-0.000249251		0.000019672		-0.000199614		
30.000000000		0.529265685		1.745329328		999.632043258		1199.950992961		-0.038273067		0.059311627		-0.000249404		0.000019701		-0.000199654		
30.010000000		0.529267574		1.745329328		999.631660527		1199.950957499		-0.038294669		0.059365204		-0.000249559		0.000019730		-0.000199692		
30.020000000		0.529269463		1.745329328		999.631277581		1199.950919707		-0.038315048		0.059418569		-0.000249711		0.000019763		-0.000199735		
30.030000000		0.529271352		1.745329329		999.630894430		1199.950883413		-0.038336961		0.059471429		-0.000249859		0.000019790		-0.000199764		
30.040000000		0.529273240		1.745329329		999.630511061		1199.950846939		-0.038359432		0.059524848		-0.000250005		0.000019828		-0.000199803		
30.050000000		0.529275129		1.745329329		999.630127466		1199.950810296		-0.038381144		0.059579923		-0.000250159		0.000019856		-0.000199845		
30.060000000		0.529277018		1.745329329		999.629743655		1199.950774461		-0.038405124		0.059635368		-0.000250311		0.000019892		-0.000199888		
30.070000000		0.529278907		1.745329329		999.629359604		1199.950737545		-0.038426928		0.059688571		-0.000250463		0.000019927		-0.000199920		
30.080000000		0.529280796		1.745329329		999.628975334		1199.950699386		-0.038449699		0.059741210		-0.000250615		0.000019964		-0.000199961		
30.090000000		0.529282685		1.745329329		999.628590837		1199.950663434		-0.038473748		0.059795366		-0.000250771		0.000020008		-0.000199998		
