1-time		2-纬度L		3-经度λ		4-高度h		5-velocity_x		6-velocity_y		7-velocity_z		
45.000000000		0.532099019		1.745329539		995.443887218		1200.102503086		0.057112937		0.007957102		
45.010000000		0.532100991		1.745330001		991.734982694		1200.181706509		-0.141329262		0.123638998		
45.020000000		0.532102445		1.745332291		997.125431733		1200.061108639		0.078826644		-0.078629299		
45.030000000		0.532103915		1.745330149		996.858426573		1200.049943738		0.249325708		0.017120463		
45.040000000		0.532106479		1.745329309		984.985759193		1200.050897441		0.002615619		-0.015380049		
45.050000000		0.532109727		1.745329830		1004.641862169		1200.092493108		0.052470401		-0.104627947		
45.060000000		0.532108698		1.745330490		994.010759499		1199.990556725		-0.068925983		-0.023953898		
45.070000000		0.532111271		1.745325741		998.986857097		1199.976325678		-0.045177404		0.146850006		
45.080000000		0.532114679		1.745328373		990.836100592		1199.997052402		-0.057956707		0.139060982		
45.090000000		0.532116035		1.745330365		1006.537060912		1199.949305721		0.090812406		-0.138476427		
45.100000000		0.532117883		1.745327520		1006.955059725		1200.178231083		0.208229987		-0.048408416		
45.110000000		0.532121023		1.745329656		993.210439867		1199.935333838		-0.035990895		0.065525716		
45.120000000		0.532122233		1.745331954		986.960368102		1200.054413133		-0.039868058		0.078847267		
45.130000000		0.532123688		1.745331269		1010.291322501		1200.053740106		-0.035371316		0.090629861		
45.140000000		0.532125986		1.745333711		1003.241953111		1200.137836031		0.079944691		0.056045906		
45.150000000		0.532130275		1.745327570		1001.766016279		1200.089824484		-0.000141239		0.009583539		
45.160000000		0.532128957		1.745326815		996.267772203		1200.017931419		-0.137632573		0.042218413		
45.170000000		0.532132052		1.745329565		1000.135505437		1199.940633364		-0.078568600		-0.013077484		
45.180000000		0.532135139		1.745329448		974.983450389		1200.019232854		0.058768437		0.030164578		
45.190000000		0.532134542		1.745330300		1010.665347048		1200.096743150		-0.215724257		-0.007742072		
45.200000000		0.532139664		1.745329365		989.581439982		1199.880474479		0.065638633		-0.093425797		
45.210000000		0.532139586		1.745331127		995.139993032		1199.941781020		0.070901551		-0.021582719		
45.220000000		0.532141701		1.745323623		990.204487299		1199.804659294		0.061664771		-0.041352280		
45.230000000		0.532144780		1.745325063		989.384108172		1199.970804666		0.089844281		-0.051091179		
45.240000000		0.532142000		1.745325807		987.497338361		1199.951220095		0.039996990		0.186430873		
45.250000000		0.532146838		1.745329399		998.396030775		1199.953237915		0.044838492		-0.038925098		
45.260000000		0.532147092		1.745327336		1009.014753118		1200.023702528		0.071086143		-0.066445261		
45.270000000		0.532149755		1.745331825		985.737064770		1199.963409064		0.085011364		0.021613527		
45.280000000		0.532152066		1.745330883		1002.802534714		1199.925322082		0.009483580		0.057843701		
45.290000000		0.532151903		1.745328131		1003.899382218		1200.055729402		0.083324231		-0.149336688		
45.300000000		0.532155830		1.745332378		1008.679945552		1199.938564581		0.006556375		0.011190382		
45.310000000		0.532158694		1.745328280		981.827412987		1199.868166543		-0.021990950		-0.065283767		
45.320000000		0.532160843		1.745331374		1000.120148798		1199.971379445		-0.026401992		-0.094159544		
45.330000000		0.532160972		1.745332486		997.649580421		1199.935156237		0.071252481		-0.086921125		
45.340000000		0.532161464		1.745331107		999.426929251		1200.017831486		-0.013245694		0.192582942		
45.350000000		0.532168186		1.745328317		998.125657640		1200.096552498		0.097405711		0.041694976		
45.360000000		0.532164857		1.745330108		996.088852913		1199.956909085		-0.025532904		0.022033693		
45.370000000		0.532168500		1.745328989		987.264652206		1199.814382894		0.129671264		0.099258159		
45.380000000		0.532170075		1.745325934		986.047342550		1200.027356225		-0.112528321		-0.019660160		
45.390000000		0.532171908		1.745330857		985.854939009		1200.072853506		0.068273627		-0.177652964		
45.400000000		0.532173844		1.745328288		994.059852913		1200.084548975		0.020325535		-0.003538859		
45.410000000		0.532177547		1.745329815		995.223140285		1200.118637923		-0.023177273		0.224770811		
45.420000000		0.532179132		1.745326787		1007.035749775		1199.876534661		0.129267535		0.073530147		
45.430000000		0.532183597		1.745331615		1013.746108036		1200.059973123		-0.044207084		-0.000185627		
45.440000000		0.532180741		1.745332226		1013.152082671		1200.159458809		0.043323439		0.077205643		
45.450000000		0.532186540		1.745330159		995.766413140		1200.061014940		-0.054945764		0.052160574		
45.460000000		0.532184619		1.745329397		996.461102636		1200.109228628		-0.041213030		0.124193159		
45.470000000		0.532185996		1.745331286		998.543196336		1200.258993057		-0.013172312		0.023233386		
45.480000000		0.532189086		1.745327652		1003.304514487		1199.893587425		-0.085538499		-0.138328502		
45.490000000		0.532191349		1.745329906		981.175268183		1199.921470475		0.265702619		0.003213327		
45.500000000		0.532196427		1.745327890		1005.392004178		1200.027568387		-0.142529958		-0.102928963		
45.510000000		0.532192685		1.745331344		975.460198020		1200.026975880		0.104056634		-0.026535085		
45.520000000		0.532199806		1.745330809		997.779037908		1200.126289565		0.248953887		0.002691776		
45.530000000		0.532197564		1.745330996		997.735586662		1199.969186578		-0.014761186		-0.221519578		
45.540000000		0.532202446		1.745327706		1002.020153928		1200.089266525		-0.118581206		0.046366961		
45.550000000		0.532201168		1.745330721		1004.638107940		1200.032238026		0.026166429		0.045926285		
45.560000000		0.532207134		1.745329878		981.836663309		1200.067036940		0.205774328		-0.066677295		
45.570000000		0.532207534		1.745331294		989.469737725		1200.062836375		0.098122865		-0.060872662		
45.580000000		0.532204341		1.745328219		1009.640822305		1200.037173638		0.012082409		0.054237143		
45.590000000		0.532209151		1.745331111		1001.968174628		1200.106856781		-0.033251705		0.095497664		
45.600000000		0.532213513		1.745329489		986.000352267		1200.077444071		0.081641594		-0.092256903		
45.610000000		0.532215302		1.745330075		988.242172699		1199.977781893		0.033539482		-0.017550902		
45.620000000		0.532215276		1.745329890		1004.685445501		1200.079960900		-0.078181367		0.069490431		
45.630000000		0.532216987		1.745327829		995.028097817		1200.078772574		0.081146109		-0.003188083		
45.640000000		0.532220809		1.745324944		1011.129441609		1200.026900623		-0.017805413		0.010376317		
45.650000000		0.532223109		1.745329220		999.516249727		1199.966332214		-0.115159004		-0.151810115		
45.660000000		0.532222585		1.745329101		1002.932934014		1199.933294930		-0.091804184		-0.193260451		
45.670000000		0.532225901		1.745328347		982.882331626		1199.867244037		0.014941312		-0.182597589		
45.680000000		0.532228763		1.745330523		970.950491615		1199.961376910		-0.019659752		0.178643244		
45.690000000		0.532230828		1.745330100		1008.025728966		1200.120458101		0.027420590		0.018221859		
45.700000000		0.532230839		1.745329892		1015.057459691		1199.970709676		0.056787666		-0.059855509		
45.710000000		0.532232724		1.745326195		1014.297959727		1200.106023924		-0.140694954		-0.009386303		
45.720000000		0.532238683		1.745331583		999.178786089		1200.032252946		0.073209242		-0.108150891		
45.730000000		0.532237756		1.745329698		999.767628856		1199.865071310		-0.052048713		-0.196813800		
45.740000000		0.532239866		1.745329197		1001.949958703		1200.059890361		-0.063405079		0.028034487		
45.750000000		0.532240659		1.745328995		998.795774832		1199.977214886		0.192359708		-0.086139325		
45.760000000		0.532242083		1.745327922		987.500509079		1199.928171981		-0.108743804		-0.112593332		
45.770000000		0.532243899		1.745327129		995.632803260		1200.056424864		0.054679404		0.106752136		
45.780000000		0.532247088		1.745332406		993.078434375		1199.960661319		-0.019381115		0.139544503		
45.790000000		0.532249449		1.745328862		1006.114161325		1199.892095919		-0.044955103		-0.152774311		
45.800000000		0.532250744		1.745329084		1019.881523895		1200.065180047		-0.208864100		0.023645143		
45.810000000		0.532253610		1.745329156		983.870509626		1200.019276818		0.051677618		-0.131478039		
45.820000000		0.532256099		1.745329864		1006.616855385		1199.932594757		-0.063664783		0.002122281		
45.830000000		0.532253650		1.745328125		1010.760430824		1200.058491102		-0.043323921		0.023352623		
45.840000000		0.532259031		1.745332119		1005.397600376		1199.992900021		0.213664832		-0.018257760		
45.850000000		0.532259968		1.745328257		1005.541132605		1200.055683995		-0.044104335		-0.131128081		
45.860000000		0.532263942		1.745327177		1015.515735975		1199.848815411		-0.094757597		-0.093837391		
45.870000000		0.532264052		1.745329644		1021.125737762		1200.037644268		0.176365567		0.134030655		
45.880000000		0.532265934		1.745330927		990.511874548		1199.974946634		0.147351534		-0.007147363		
45.890000000		0.532266476		1.745331157		1000.056413722		1199.930933259		-0.145613249		-0.152876994		
45.900000000		0.532270933		1.745331991		999.617630238		1199.962947400		0.056751637		-0.005777618		
45.910000000		0.532272445		1.745330642		1003.364596567		1200.018385071		0.022043023		0.137268824		
45.920000000		0.532274374		1.745328996		1003.464527540		1200.138144145		-0.015349981		-0.085005302		
45.930000000		0.532274849		1.745333135		1022.386752239		1200.087274319		-0.107436445		0.115438404		
45.940000000		0.532276847		1.745329323		992.386931279		1199.998266282		-0.114104499		0.030743408		
45.950000000		0.532275524		1.745328563		998.862659111		1199.917482499		-0.021187513		0.000066887		
45.960000000		0.532280644		1.745327701		986.010329371		1200.039567175		-0.038155198		-0.047928677		
45.970000000		0.532283250		1.745333071		1018.230712592		1200.053476484		-0.010188641		-0.110785340		
45.980000000		0.532285100		1.745326195		991.950023471		1200.217074937		0.091131233		-0.187935764		
45.990000000		0.532285770		1.745330125		996.676885481		1200.009797914		-0.187909344		-0.028293464		
46.000000000		0.532287788		1.745329979		995.404865799		1200.063880344		0.035388926		-0.041977891		
46.010000000		0.532289107		1.745330504		1022.365099355		1199.907063805		0.050533034		-0.123164070		
46.020000000		0.532291712		1.745328634		984.901134169		1199.973106558		-0.118596187		-0.102107711		
46.030000000		0.532292226		1.745328622		1010.547314383		1199.957159663		0.087401663		-0.119047015		
46.040000000		0.532295373		1.745328695		1007.687074776		1200.016915936		0.129079057		-0.083252905		
46.050000000		0.532297009		1.745328118		1003.177188176		1199.986387808		-0.064521143		-0.013356002		
46.060000000		0.532301952		1.745327841		1007.732185781		1199.947403471		0.228931801		0.038950897		
46.070000000		0.532298698		1.745325973		1001.052597288		1200.107977307		-0.089019776		0.029971488		
46.080000000		0.532301648		1.745330234		988.254831602		1200.054260442		0.023208165		0.010722182		
46.090000000		0.532303931		1.745327464		995.316825339		1199.996461041		-0.010804420		0.000492610		
46.100000000		0.532306545		1.745327098		1006.709201765		1199.823355596		-0.045827408		0.062704397		
46.110000000		0.532309026		1.745331212		998.244380353		1200.067462753		0.010760384		0.043571378		
46.120000000		0.532309595		1.745330983		982.102436737		1200.078269219		-0.040692344		-0.010905428		
46.130000000		0.532312373		1.745331806		993.060482083		1199.937365848		-0.127111598		0.001859621		
46.140000000		0.532314612		1.745328363		993.754827912		1199.953909673		0.056400426		0.127886204		
46.150000000		0.532315105		1.745331117		1002.744377588		1200.106151283		-0.004458450		0.015741359		
46.160000000		0.532318197		1.745327861		1002.353364114		1200.110794559		-0.011653968		0.089678343		
46.170000000		0.532319022		1.745327541		996.595572928		1200.099685662		-0.128501054		0.151269476		
46.180000000		0.532323408		1.745330125		1014.130182702		1199.969481971		0.044667224		-0.039668346		
46.190000000		0.532322852		1.745332020		1013.884483984		1200.032767358		0.015123167		0.018172176		
46.200000000		0.532325555		1.745325913		1012.406563023		1200.145362265		-0.045515753		-0.005973888		
46.210000000		0.532328573		1.745329490		986.145662164		1200.056889275		0.158546847		0.089244799		
46.220000000		0.532328175		1.745328747		996.035691164		1199.963381326		0.259555516		-0.077689541		
46.230000000		0.532332160		1.745326646		994.829886795		1199.969486915		-0.096055216		0.227680085		
46.240000000		0.532334385		1.745325974		1007.079956545		1200.109755519		-0.110321277		0.127538680		
46.250000000		0.532335137		1.745328586		1004.486945587		1199.918513475		0.018177847		-0.052601370		
46.260000000		0.532337509		1.745329537		999.072273833		1200.080782083		-0.078653140		0.029732436		
46.270000000		0.532337265		1.745331491		1007.131769294		1200.011614317		-0.038222201		-0.084782817		
46.280000000		0.532341684		1.745324903		1007.162310111		1200.150210224		-0.008954544		0.157480460		
46.290000000		0.532342377		1.745330634		1007.290495969		1199.991179807		0.009583239		-0.084905546		
46.300000000		0.532345981		1.745325494		1002.435539922		1199.818421522		0.005214390		-0.186559860		
46.310000000		0.532346430		1.745327913		985.496043574		1200.215082771		0.203550828		-0.025995978		
46.320000000		0.532350598		1.745330727		1007.420527939		1199.995620619		-0.095373479		-0.077781769		
46.330000000		0.532350023		1.745329743		1000.125795706		1199.956888591		-0.075235224		-0.053246472		
46.340000000		0.532350699		1.745327802		984.175108746		1199.817413692		-0.124431901		-0.123436613		
46.350000000		0.532357866		1.745328949		1019.109577149		1200.201366911		-0.092634087		0.101341974		
46.360000000		0.532356201		1.745329274		1006.850570868		1199.919926262		-0.058728599		0.116257542		
46.370000000		0.532357176		1.745329908		986.625068127		1199.962795987		-0.000383040		-0.035139864		
46.380000000		0.532359626		1.745328939		1003.070673020		1199.883874195		0.014789075		0.092778666		
46.390000000		0.532361268		1.745329179		1010.502694666		1200.013650579		-0.115655591		-0.001768776		
46.400000000		0.532361209		1.745329133		1001.207365464		1200.067994351		0.024967268		0.095283588		
46.410000000		0.532367820		1.745329573		996.080546874		1199.853540289		-0.014030917		0.115947196		
46.420000000		0.532368726		1.745330299		995.057579231		1199.908668387		-0.003784762		0.033149475		
46.430000000		0.532369216		1.745330393		998.734278883		1200.025572128		-0.089233674		-0.059499304		
46.440000000		0.532371515		1.745329167		984.605854480		1199.997458158		0.041032328		0.015871678		
46.450000000		0.532374674		1.745326281		992.720437628		1200.108082858		-0.065565332		-0.085509099		
46.460000000		0.532376028		1.745328306		1010.117962242		1200.039229076		0.047286802		-0.228580398		
46.470000000		0.532375735		1.745326704		1016.586155776		1199.820241478		0.025397137		0.020481861		
46.480000000		0.532379091		1.745328920		989.256534586		1199.971058050		-0.134062069		-0.051622488		
46.490000000		0.532380884		1.745328346		1011.001307972		1200.023692611		0.120717794		-0.076561250		
46.500000000		0.532383524		1.745326958		1002.098813406		1200.220711962		0.134501599		-0.007958872		
46.510000000		0.532384919		1.745331151		998.888006677		1200.077790495		-0.123868902		-0.166583301		
46.520000000		0.532386656		1.745329190		978.677706969		1199.882156917		-0.011119228		0.104648062		
46.530000000		0.532391827		1.745329804		1006.360536213		1200.055736705		0.084337989		0.012189518		
46.540000000		0.532389108		1.745327159		1001.487778937		1199.920150779		-0.031142031		0.041741752		
46.550000000		0.532390139		1.745331880		1016.292618725		1199.885173854		-0.031461073		-0.022300222		
46.560000000		0.532395862		1.745330404		1004.464909266		1200.022392853		0.001853854		-0.047186527		
46.570000000		0.532392905		1.745329045		1001.931965937		1199.970839247		-0.069661788		0.069689533		
46.580000000		0.532395640		1.745331353		1003.060083569		1200.055102338		-0.003099399		-0.029935954		
46.590000000		0.532399624		1.745328815		992.669004765		1200.030448088		-0.095377138		-0.092580860		
46.600000000		0.532403848		1.745331243		1007.515759850		1200.114022093		-0.109549881		-0.088551842		
46.610000000		0.532403023		1.745330796		994.918773174		1199.914729051		-0.037808402		0.072135822		
46.620000000		0.532404288		1.745328146		1004.665972431		1200.110295003		0.073387191		0.033949407		
46.630000000		0.532408850		1.745330051		989.029648176		1199.973615585		0.051509606		0.068363456		
46.640000000		0.532409976		1.745328352		1000.789919544		1200.063547102		0.079829209		-0.018942561		
46.650000000		0.532411881		1.745332434		999.987285589		1200.014797266		0.122660489		-0.057391558		
46.660000000		0.532414310		1.745329591		999.852380027		1199.961920858		0.183979034		0.018697602		
46.670000000		0.532414381		1.745330844		1008.831149746		1200.039474281		-0.039871994		-0.121980726		
46.680000000		0.532416634		1.745329020		997.032572528		1199.988519213		-0.016753220		0.068989479		
46.690000000		0.532419493		1.745330693		1019.095968471		1200.016861255		0.032376551		0.218941031		
46.700000000		0.532423923		1.745326592		983.817816449		1199.988474776		-0.068322754		0.057451338		
46.710000000		0.532419315		1.745330699		1002.743501231		1200.127800575		-0.220972494		0.143412420		
46.720000000		0.532422666		1.745329481		981.407661946		1199.942701467		-0.153111010		0.043627859		
46.730000000		0.532425094		1.745333098		992.435167719		1199.886920319		0.131913583		0.092342663		
46.740000000		0.532430095		1.745328662		1013.307628320		1200.100622298		0.042815178		-0.002188556		
46.750000000		0.532431500		1.745329941		992.643304828		1199.804387594		0.106190852		-0.095003025		
46.760000000		0.532434563		1.745329504		983.753774117		1199.871516298		0.046097829		0.160652224		
46.770000000		0.532433467		1.745328980		996.771042325		1200.060273962		-0.005682503		-0.091597986		
46.780000000		0.532435420		1.745326949		988.989453530		1199.993406925		-0.003552372		0.116966493		
46.790000000		0.532433775		1.745331816		996.574253772		1200.034877130		0.038659209		-0.127721557		
46.800000000		0.532438382		1.745327957		986.004393270		1200.080321755		0.081878779		-0.027807313		
46.810000000		0.532440009		1.745331126		1007.224753820		1199.979428358		-0.021227318		-0.098747010		
46.820000000		0.532441861		1.745328190		988.303890831		1200.025641836		0.018997204		0.006878465		
46.830000000		0.532444907		1.745328586		1007.189869353		1199.994142725		0.130820291		0.123842752		
46.840000000		0.532443491		1.745326792		1002.217169175		1199.869294925		-0.201614528		-0.034854858		
46.850000000		0.532448767		1.745328267		996.075333578		1200.062134243		-0.063389786		0.007960715		
46.860000000		0.532450013		1.745328901		985.928132470		1200.007389948		-0.020128537		0.167608867		
46.870000000		0.532452314		1.745328564		1012.132799623		1200.070071779		-0.034593075		-0.002263516		
46.880000000		0.532454469		1.745328098		1000.302983615		1200.098872441		-0.232916026		-0.003887633		
46.890000000		0.532455795		1.745327883		1002.192209036		1199.894772511		0.070058088		-0.179038819		
46.900000000		0.532458239		1.745328959		1002.899790809		1199.898731345		-0.105386931		-0.039580433		
46.910000000		0.532460982		1.745328058		993.045814767		1199.858583107		-0.194899842		-0.070523372		
46.920000000		0.532461435		1.745329912		989.629007948		1200.133752602		-0.037913201		0.101599802		
46.930000000		0.532462202		1.745331645		1006.540358653		1200.217268122		-0.035193512		-0.098475849		
46.940000000		0.532465361		1.745331688		1002.017981736		1199.918208659		-0.112919186		-0.128441919		
46.950000000		0.532467022		1.745326944		1003.881333116		1200.033032382		0.026644814		-0.080081508		
46.960000000		0.532469832		1.745331451		989.805645441		1199.942926443		0.008323736		0.071148963		
46.970000000		0.532474708		1.745329015		989.210249369		1200.025613831		-0.093592979		0.143577673		
46.980000000		0.532472008		1.745334078		1004.584080360		1200.060504019		0.091081131		0.064376279		
46.990000000		0.532475010		1.745331658		1017.763084709		1199.957069366		0.157267791		0.300096714		
47.000000000		0.532475875		1.745330239		997.250948719		1199.964476812		0.012819328		-0.121833078		
47.010000000		0.532479057		1.745327735		996.087131561		1200.134809551		0.025414400		-0.053190377		
47.020000000		0.532479145		1.745330417		1011.915335156		1199.961777580		0.071953244		0.084759880		
47.030000000		0.532484708		1.745328776		988.765850780		1199.988438960		0.085083797		0.011674781		
47.040000000		0.532484206		1.745328618		984.838398201		1199.972009654		-0.096136999		-0.028508098		
47.050000000		0.532486449		1.745328394		999.489198119		1199.991682735		-0.098307311		-0.163576257		
47.060000000		0.532486621		1.745331711		1015.071514763		1199.991067800		-0.081337485		0.033292848		
47.070000000		0.532491210		1.745327508		998.056584758		1199.883895039		0.146129801		-0.131236118		
47.080000000		0.532494683		1.745329725		998.729819078		1200.133301631		-0.047010650		0.022168481		
47.090000000		0.532495636		1.745328636		1011.054543493		1199.966823768		-0.098165061		0.111752981		
47.100000000		0.532499174		1.745329629		995.641784332		1199.924090860		0.026929950		0.026829119		
47.110000000		0.532499302		1.745332238		999.822264043		1199.853141589		-0.161170318		0.000632711		
47.120000000		0.532498161		1.745328649		1006.365618312		1199.986841884		-0.026714191		0.093529411		
47.130000000		0.532501966		1.745329382		1016.711848403		1200.188117073		-0.118925696		-0.114672437		
47.140000000		0.532503003		1.745327080		995.931550603		1199.873780075		-0.043174803		-0.068428073		
47.150000000		0.532505561		1.745330569		981.975375673		1199.781833561		-0.139096681		-0.066102391		
47.160000000		0.532504393		1.745328275		1012.982905453		1199.936916820		-0.092845520		-0.019666700		
47.170000000		0.532505463		1.745329466		983.645076897		1199.989428717		0.106171384		0.042775431		
47.180000000		0.532513315		1.745328947		997.469055121		1200.220529927		-0.014911759		-0.016909104		
47.190000000		0.532512231		1.745326980		994.206860894		1199.881290523		-0.151241533		-0.092101874		
47.200000000		0.532516802		1.745327355		996.604736003		1199.996763223		-0.005665097		0.107911625		
47.210000000		0.532516388		1.745330965		1006.501435700		1199.924213071		0.044769341		-0.040556786		
47.220000000		0.532518672		1.745328911		997.744529999		1199.868135084		0.056484047		0.006247810		
47.230000000		0.532520669		1.745328897		1013.905447668		1199.849100255		-0.008381927		0.126346578		
47.240000000		0.532524770		1.745329039		987.390445418		1200.083068635		-0.088517708		-0.097681424		
47.250000000		0.532522799		1.745328438		986.622086753		1199.879558514		-0.055834988		-0.200989742		
47.260000000		0.532527020		1.745326531		990.803732772		1199.869307051		-0.135368742		-0.021653568		
47.270000000		0.532528166		1.745327665		987.404767046		1200.028151535		0.089955698		-0.002479857		
47.280000000		0.532531438		1.745328774		1019.012355984		1200.057739231		0.018996166		-0.004426024		
47.290000000		0.532532661		1.745327896		1002.299556028		1199.978705106		0.059607174		0.125893455		
47.300000000		0.532535383		1.745328547		1007.796939812		1200.091692726		0.195685645		0.014214877		
47.310000000		0.532536225		1.745325775		1001.145299921		1200.156900853		0.076967404		-0.039368870		
47.320000000		0.532538230		1.745329756		1002.863677786		1199.911853684		-0.094361907		0.045749642		
47.330000000		0.532540174		1.745329081		1021.050116555		1199.972392389		-0.180848842		-0.085859242		
47.340000000		0.532541645		1.745333854		1009.535077729		1200.003379438		-0.205328574		0.004795896		
47.350000000		0.532541942		1.745331169		1008.930528791		1200.115072771		0.069281298		0.010133580		
47.360000000		0.532543545		1.745326720		992.122759032		1200.295000448		-0.131574553		-0.151208257		
47.370000000		0.532546293		1.745326223		996.527684403		1199.900443040		-0.100910136		0.117483167		
47.380000000		0.532548752		1.745330028		1002.260790847		1199.900008056		-0.149113432		-0.089789550		
47.390000000		0.532548393		1.745326621		1022.593941093		1199.813046970		0.100789532		0.016944421		
47.400000000		0.532553847		1.745331563		992.676648836		1199.993440210		-0.081083025		0.069421383		
47.410000000		0.532553025		1.745328984		1006.401285170		1200.102111839		-0.087796119		-0.030412612		
47.420000000		0.532556368		1.745328127		988.543819377		1200.022270099		0.002167321		0.058370695		
47.430000000		0.532558595		1.745328900		997.807358335		1199.986171194		0.045870270		-0.059559864		
47.440000000		0.532561719		1.745331249		999.002421342		1200.059001625		-0.086312617		-0.014232323		
47.450000000		0.532561859		1.745329703		1002.115299238		1199.902427030		0.206423007		-0.091243887		
47.460000000		0.532564699		1.745327891		993.411689586		1200.057835325		-0.077719388		0.164253069		
47.470000000		0.532565362		1.745330550		973.365822735		1199.953811552		-0.002627678		-0.000129475		
47.480000000		0.532567481		1.745330814		1015.106511064		1200.309230429		0.160043205		0.024754543		
47.490000000		0.532568453		1.745327775		988.950971298		1199.962986054		-0.010951470		0.044703273		
47.500000000		0.532570079		1.745328651		982.322742176		1199.867665396		0.103718912		-0.053701280		
47.510000000		0.532571830		1.745329483		992.603509651		1200.086439938		0.010394800		-0.078826006		
47.520000000		0.532578257		1.745326959		999.771398378		1200.069181393		-0.184786651		0.056448690		
47.530000000		0.532577043		1.745330310		984.077331495		1199.889300007		-0.050179924		-0.066472292		
47.540000000		0.532577547		1.745328135		995.246037985		1200.008166042		0.067556750		0.020287803		
47.550000000		0.532582271		1.745328496		988.662956170		1199.987376635		-0.127294639		0.034978145		
47.560000000		0.532583506		1.745328788		994.465669715		1199.967193060		-0.007115623		-0.171494487		
47.570000000		0.532584947		1.745330224		990.083707334		1200.076821011		0.046786044		-0.168127584		
47.580000000		0.532586669		1.745327994		996.292404550		1200.037732372		0.094863272		-0.021880720		
47.590000000		0.532588849		1.745330154		1019.631870496		1200.053320650		-0.124033376		0.080841664		
47.600000000		0.532590067		1.745328542		984.467782641		1200.053264983		-0.074088955		0.155041117		
47.610000000		0.532593002		1.745329237		1006.337873224		1199.787644219		-0.098653690		0.008772561		
47.620000000		0.532588177		1.745325333		998.386287019		1199.905973613		0.020811585		-0.148586823		
47.630000000		0.532596014		1.745327670		1005.580469445		1200.037050766		0.002388781		-0.248558753		
47.640000000		0.532598394		1.745326330		1002.762133328		1200.012398787		-0.088558114		0.047133035		
47.650000000		0.532597122		1.745331853		990.581471090		1200.119251209		-0.191806599		-0.163484718		
47.660000000		0.532602181		1.745329813		999.795627587		1200.025837507		0.098210083		0.130135244		
47.670000000		0.532605466		1.745329953		1010.007976093		1199.907161063		-0.040150753		-0.035551349		
47.680000000		0.532604460		1.745326163		1013.158690091		1200.178146948		-0.000507006		0.316077704		
47.690000000		0.532608623		1.745332490		988.023601185		1199.803885316		0.101881078		-0.156657871		
47.700000000		0.532610045		1.745327868		1003.097053444		1200.008733533		-0.020245481		-0.130545727		
47.710000000		0.532611286		1.745329783		988.536311897		1200.057904758		0.074037196		0.094429466		
47.720000000		0.532613498		1.745330179		1016.388832477		1199.893145292		-0.179190459		0.005290302		
47.730000000		0.532616161		1.745328125		991.953102580		1200.028783688		0.181276253		0.087784059		
47.740000000		0.532617592		1.745331123		1008.996725712		1199.930215337		-0.035465871		0.035677856		
47.750000000		0.532617971		1.745332633		999.465424730		1200.152963496		0.189987273		0.126220424		
47.760000000		0.532621215		1.745326572		993.426119454		1199.908097192		-0.001472529		0.076353515		
47.770000000		0.532622907		1.745328106		985.166894087		1199.902829524		0.080992446		-0.122189639		
47.780000000		0.532621727		1.745329081		1011.866252551		1200.074932846		-0.078211190		0.084254292		
47.790000000		0.532623039		1.745328254		1012.094790065		1199.981056864		0.030007704		0.074109391		
47.800000000		0.532627390		1.745330868		990.636980723		1200.138755129		-0.036978491		0.064126830		
47.810000000		0.532630755		1.745331481		995.327848468		1200.042767573		-0.039210986		0.177276057		
47.820000000		0.532634120		1.745329233		1005.968256604		1199.990858774		0.003723672		-0.161374369		
47.830000000		0.532632206		1.745329231		1006.188716706		1200.091437877		-0.031800778		-0.082853631		
47.840000000		0.532634814		1.745329973		1000.494494281		1200.031191843		-0.089485676		-0.052648930		
47.850000000		0.532636877		1.745328423		1013.499953687		1200.070731327		-0.001229347		0.113044230		
47.860000000		0.532637915		1.745330127		1001.611965216		1200.033428692		0.064471214		-0.147097012		
47.870000000		0.532642090		1.745328957		1004.173018848		1200.076803967		-0.052776292		-0.128607530		
47.880000000		0.532643529		1.745327240		1021.074412527		1200.119368231		0.077629688		0.054239307		
47.890000000		0.532645566		1.745326577		1001.176671528		1199.959975785		-0.076040826		0.027491670		
47.900000000		0.532645475		1.745329225		997.769324944		1200.076216432		0.039823015		0.129030398		
47.910000000		0.532650049		1.745333187		997.005430787		1199.858133130		0.008866042		-0.006958627		
47.920000000		0.532653572		1.745328981		1007.115378429		1199.891395520		-0.197207337		-0.085872328		
47.930000000		0.532649810		1.745331244		1009.405397174		1199.888602881		0.104365087		-0.027047039		
47.940000000		0.532655668		1.745328587		997.277435905		1199.994146814		-0.111105071		0.090206761		
47.950000000		0.532653960		1.745327013		1003.728546249		1199.998628932		0.106475192		-0.044339982		
47.960000000		0.532656561		1.745330165		1001.263710495		1199.964796621		-0.136176376		0.047680162		
47.970000000		0.532659288		1.745331835		995.685139081		1200.003461819		0.085013870		0.014641011		
47.980000000		0.532664212		1.745330963		1007.191031547		1200.032072178		-0.123846519		0.008866053		
47.990000000		0.532664111		1.745328563		975.098285359		1200.201902696		0.118538371		0.127253425		
48.000000000		0.532666241		1.745329065		1025.588057998		1200.037739169		0.024998466		-0.053968703		
48.010000000		0.532668562		1.745329928		992.003120545		1199.920701665		0.198322070		-0.021330217		
48.020000000		0.532672235		1.745325855		999.421998256		1200.028483638		-0.058616336		0.020931410		
48.030000000		0.532672230		1.745330509		990.886912041		1199.621936973		-0.104409615		0.000583527		
48.040000000		0.532672757		1.745328379		995.089160902		1200.159936199		-0.013172239		-0.059820943		
48.050000000		0.532674399		1.745327930		1010.124077411		1200.005251726		0.113411987		0.095978147		
